Date delivery,Price
12/04/2020,-15.97
13/04/2020,19.90
14/04/2020,20.17
15/04/2020,25.32
16/04/2020,27.77
17/04/2020,20.23
18/04/2020,7.41
19/04/2020,2.44
20/04/2020,-16.15
21/04/2020,7.88
22/04/2020,27.76
23/04/2020,20.65
24/04/2020,16.86
25/04/2020,18.89
26/04/2020,25.50
27/04/2020,25.06
28/04/2020,23.05
29/04/2020,20.00
30/04/2020,6.53
01/05/2020,12.47
02/05/2020,14.06
03/05/2020,26.38
04/05/2020,21.72
05/05/2020,21.49
06/05/2020,23.83
07/05/2020,23.78
08/05/2020,21.98
09/05/2020,12.58
10/05/2020,14.07
11/05/2020,22.27
12/05/2020,29.76
13/05/2020,22.79
14/05/2020,21.08
15/05/2020,16.96
16/05/2020,9.46
17/05/2020,19.74
18/05/2020,23.69
19/05/2020,32.05
20/05/2020,19.58
21/05/2020,18.83
22/05/2020,10.27
23/05/2020,-26.13
24/05/2020,18.63
25/05/2020,27.43
26/05/2020,22.90
27/05/2020,20.41
28/05/2020,22.69
29/05/2020,12.54
30/05/2020,1.66
31/05/2020,6.07
01/06/2020,28.34
02/06/2020,28.84
03/06/2020,26.55
04/06/2020,24.30
05/06/2020,6.69
06/06/2020,17.64
07/06/2020,31.37
08/06/2020,36.68
09/06/2020,31.36
10/06/2020,24.06
11/06/2020,20.72
12/06/2020,19.84
13/06/2020,18.51
14/06/2020,31.05
15/06/2020,34.12
16/06/2020,37.24
17/06/2020,31.80
18/06/2020,29.85
19/06/2020,24.08
20/06/2020,19.50
21/06/2020,29.58
22/06/2020,32.74
23/06/2020,35.57
24/06/2020,34.45
25/06/2020,34.80
26/06/2020,26.83
27/06/2020,17.11
28/06/2020,27.48
29/06/2020,18.35
30/06/2020,32.39
01/07/2020,38.91
02/07/2020,34.93
03/07/2020,15.40
04/07/2020,-15.34
05/07/2020,14.28
06/07/2020,31.90
07/07/2020,41.21
08/07/2020,42.42
09/07/2020,36.62
10/07/2020,28.60
11/07/2020,24.77
12/07/2020,34.18
13/07/2020,36.76
14/07/2020,41.71
15/07/2020,44.45
16/07/2020,37.58
17/07/2020,29.01
18/07/2020,27.78
19/07/2020,32.96
20/07/2020,31.71
21/07/2020,34.35
22/07/2020,35.69
23/07/2020,31.16
24/07/2020,25.52
25/07/2020,12.61
26/07/2020,32.53
27/07/2020,22.97
28/07/2020,20.75
29/07/2020,35.62
30/07/2020,38.51
31/07/2020,28.31
01/08/2020,28.19
02/08/2020,36.72
03/08/2020,36.39
04/08/2020,29.61
05/08/2020,33.28
06/08/2020,35.98
07/08/2020,32.04
08/08/2020,28.53
09/08/2020,36.98
10/08/2020,36.30
11/08/2020,35.86
12/08/2020,38.59
13/08/2020,40.83
14/08/2020,31.86
15/08/2020,28.68
16/08/2020,40.36
17/08/2020,42.39
18/08/2020,38.23
19/08/2020,38.11
20/08/2020,31.81
21/08/2020,23.83
22/08/2020,16.33
23/08/2020,44.72
24/08/2020,38.46
25/08/2020,17.89
26/08/2020,46.31
27/08/2020,40.70
28/08/2020,35.64
29/08/2020,33.82
30/08/2020,54.04
31/08/2020,49.81
01/09/2020,49.82
02/09/2020,40.54
03/09/2020,38.32
04/09/2020,33.41
05/09/2020,34.83
06/09/2020,43.54
07/09/2020,37.60
08/09/2020,36.63
09/09/2020,47.34
10/09/2020,47.81
11/09/2020,31.87
12/09/2020,20.19
13/09/2020,53.11
14/09/2020,70.20
15/09/2020,53.41
16/09/2020,46.40
17/09/2020,42.13
18/09/2020,36.54
19/09/2020,37.52
20/09/2020,61.10
21/09/2020,53.31
22/09/2020,46.43
23/09/2020,38.18
24/09/2020,41.37
25/09/2020,33.13
26/09/2020,30.03
27/09/2020,47.26
28/09/2020,58.62
29/09/2020,50.25
30/09/2020,41.02
01/10/2020,35.68
02/10/2020,16.46
03/10/2020,7.11
04/10/2020,32.09
05/10/2020,34.45
06/10/2020,36.62
07/10/2020,29.83
08/10/2020,39.97
09/10/2020,31.23
10/10/2020,32.18
11/10/2020,46.90
12/10/2020,45.23
13/10/2020,35.67
14/10/2020,40.94
15/10/2020,46.94
16/10/2020,40.76
17/10/2020,30.56
18/10/2020,44.64
19/10/2020,35.22
20/10/2020,32.61
21/10/2020,32.39
22/10/2020,44.78
23/10/2020,30.58
24/10/2020,13.93
25/10/2020,38.27
26/10/2020,34.61
27/10/2020,29.94
28/10/2020,32.65
29/10/2020,30.19
30/10/2020,31.02
31/10/2020,16.95
01/11/2020,23.40
02/11/2020,35.74
03/11/2020,40.01
04/11/2020,38.66
05/11/2020,40.54
06/11/2020,36.23
07/11/2020,36.66
08/11/2020,44.88
09/11/2020,48.15
10/11/2020,45.06
11/11/2020,40.96
12/11/2020,40.73
13/11/2020,36.48
14/11/2020,7.30
15/11/2020,28.49
16/11/2020,38.89
17/11/2020,36.36
18/11/2020,26.39
19/11/2020,43.26
20/11/2020,30.30
21/11/2020,29.97
22/11/2020,43.63
23/11/2020,42.03
24/11/2020,46.87
25/11/2020,56.55
26/11/2020,64.73
27/11/2020,46.88
28/11/2020,45.28
29/11/2020,52.22
30/11/2020,53.71
01/12/2020,73.99
02/12/2020,48.00
03/12/2020,41.78
04/12/2020,46.39
05/12/2020,42.75
06/12/2020,44.73
07/12/2020,61.08
08/12/2020,75.03
09/12/2020,69.39
10/12/2020,45.80
11/12/2020,45.72
12/12/2020,43.17
13/12/2020,42.99
14/12/2020,50.40
15/12/2020,50.06
16/12/2020,44.58
17/12/2020,42.51
18/12/2020,32.52
19/12/2020,40.00
20/12/2020,38.78
21/12/2020,27.69
22/12/2020,43.90
23/12/2020,24.33
24/12/2020,34.92
25/12/2020,19.15
26/12/2020,-13.45
27/12/2020,39.21
28/12/2020,46.21
29/12/2020,47.07
30/12/2020,46.70
31/12/2020,48.40
01/01/2021,50.56
02/01/2021,38.62
03/01/2021,48.02
04/01/2021,55.34
05/01/2021,52.68
06/01/2021,70.93
07/01/2021,78.34
08/01/2021,59.32
09/01/2021,52.16
10/01/2021,48.15
11/01/2021,46.10
12/01/2021,42.47
13/01/2021,70.58
14/01/2021,72.89
15/01/2021,55.85
16/01/2021,54.00
17/01/2021,55.95
18/01/2021,44.95
19/01/2021,36.28
20/01/2021,30.07
21/01/2021,42.53
22/01/2021,51.72
23/01/2021,49.17
24/01/2021,60.84
25/01/2021,61.37
26/01/2021,57.99
27/01/2021,55.31
28/01/2021,49.68
29/01/2021,48.48
30/01/2021,48.23
31/01/2021,57.47
01/02/2021,54.62
02/02/2021,44.53
03/02/2021,52.04
04/02/2021,51.39
05/02/2021,36.38
06/02/2021,19.38
07/02/2021,43.52
08/02/2021,64.32
09/02/2021,72.21
10/02/2021,79.30
11/02/2021,62.13
12/02/2021,53.22
13/02/2021,45.89
14/02/2021,50.75
15/02/2021,52.43
16/02/2021,49.67
17/02/2021,45.40
18/02/2021,47.71
19/02/2021,34.05
20/02/2021,32.92
21/02/2021,49.90
22/02/2021,45.58
23/02/2021,38.13
24/02/2021,46.16
25/02/2021,47.63
26/02/2021,44.94
27/02/2021,42.07
28/02/2021,49.77
01/03/2021,53.50
02/03/2021,51.91
03/03/2021,54.08
04/03/2021,53.60
05/03/2021,44.71
06/03/2021,44.82
07/03/2021,61.61
08/03/2021,60.92
09/03/2021,50.82
10/03/2021,27.43
11/03/2021,22.29
12/03/2021,11.93
13/03/2021,15.75
14/03/2021,49.28
15/03/2021,56.01
16/03/2021,57.65
17/03/2021,64.86
18/03/2021,56.45
19/03/2021,51.34
20/03/2021,35.42
21/03/2021,60.48
22/03/2021,62.33
23/03/2021,55.54
24/03/2021,58.85
25/03/2021,51.37
26/03/2021,24.69
27/03/2021,18.99
28/03/2021,40.81
29/03/2021,55.73
30/03/2021,58.72
31/03/2021,52.29
01/04/2021,36.50
02/04/2021,39.56
03/04/2021,27.69
04/04/2021,-17.00
05/04/2021,35.38
06/04/2021,50.32
07/04/2021,57.58
08/04/2021,53.92
09/04/2021,58.81
10/04/2021,48.69
11/04/2021,62.72
12/04/2021,57.52
13/04/2021,69.49
14/04/2021,66.98
15/04/2021,63.04
16/04/2021,61.20
17/04/2021,62.63
18/04/2021,75.67
19/04/2021,75.77
20/04/2021,59.88
21/04/2021,45.90
22/04/2021,61.73
23/04/2021,52.91
24/04/2021,37.48
25/04/2021,61.92
26/04/2021,59.51
27/04/2021,61.72
28/04/2021,59.44
29/04/2021,69.15
30/04/2021,56.69
01/05/2021,43.81
02/05/2021,62.43
03/05/2021,30.26
04/05/2021,31.81
05/05/2021,64.97
06/05/2021,71.30
07/05/2021,50.74
08/05/2021,3.62
09/05/2021,57.46
10/05/2021,72.17
11/05/2021,68.75
12/05/2021,62.74
13/05/2021,71.80
14/05/2021,60.20
15/05/2021,39.87
16/05/2021,73.70
17/05/2021,74.18
18/05/2021,77.71
19/05/2021,69.99
20/05/2021,31.34
21/05/2021,-7.04
22/05/2021,21.15
23/05/2021,31.65
24/05/2021,59.78
25/05/2021,65.61
26/05/2021,71.77
27/05/2021,73.60
28/05/2021,56.49
29/05/2021,37.85
30/05/2021,67.46
31/05/2021,68.25
01/06/2021,66.69
02/06/2021,61.96
03/06/2021,71.80
04/06/2021,62.56
05/06/2021,59.44
06/06/2021,77.34
07/06/2021,76.92
08/06/2021,76.74
09/06/2021,78.83
10/06/2021,78.10
11/06/2021,39.18
12/06/2021,19.40
13/06/2021,74.22
14/06/2021,82.61
15/06/2021,85.00
16/06/2021,77.51
17/06/2021,80.12
18/06/2021,70.10
19/06/2021,58.43
20/06/2021,77.63
21/06/2021,84.59
22/06/2021,92.84
23/06/2021,94.83
24/06/2021,89.73
25/06/2021,79.88
26/06/2021,64.96
27/06/2021,88.73
28/06/2021,91.65
29/06/2021,92.38
30/06/2021,89.39
01/07/2021,96.58
02/07/2021,83.60
03/07/2021,82.96
04/07/2021,93.85
05/07/2021,80.68
06/07/2021,99.11
07/07/2021,109.04
08/07/2021,91.42
09/07/2021,80.45
10/07/2021,77.74
11/07/2021,93.45
12/07/2021,95.02
13/07/2021,87.39
14/07/2021,89.74
15/07/2021,84.96
16/07/2021,61.69
17/07/2021,45.78
18/07/2021,89.21
19/07/2021,91.69
20/07/2021,89.99
21/07/2021,87.56
22/07/2021,88.80
23/07/2021,75.76
24/07/2021,60.71
25/07/2021,88.50
26/07/2021,87.22
27/07/2021,79.42
28/07/2021,46.10
29/07/2021,64.81
30/07/2021,29.82
31/07/2021,58.54
01/08/2021,80.10
02/08/2021,96.51
03/08/2021,98.17
04/08/2021,94.51
05/08/2021,71.60
06/08/2021,61.52
07/08/2021,5.63
08/08/2021,67.59
09/08/2021,90.77
10/08/2021,100.76
11/08/2021,106.54
12/08/2021,94.90
13/08/2021,63.37
14/08/2021,61.94
15/08/2021,67.60
16/08/2021,57.39
17/08/2021,78.64
18/08/2021,91.62
19/08/2021,102.18
20/08/2021,91.46
21/08/2021,78.05
22/08/2021,93.88
23/08/2021,95.40
24/08/2021,84.31
25/08/2021,92.62
26/08/2021,95.91
27/08/2021,84.72
28/08/2021,80.74
29/08/2021,106.58
30/08/2021,110.05
31/08/2021,111.86
01/09/2021,118.19
02/09/2021,110.53
03/09/2021,106.88
04/09/2021,97.63
05/09/2021,127.82
06/09/2021,127.98
07/09/2021,124.78
08/09/2021,130.23
09/09/2021,138.29
10/09/2021,129.02
11/09/2021,105.22
12/09/2021,141.32
13/09/2021,143.24
14/09/2021,168.21
15/09/2021,158.94
16/09/2021,156.96
17/09/2021,133.76
18/09/2021,94.10
19/09/2021,150.70
20/09/2021,149.89
21/09/2021,145.98
22/09/2021,73.16
23/09/2021,108.98
24/09/2021,127.59
25/09/2021,125.72
26/09/2021,143.22
27/09/2021,155.09
28/09/2021,133.31
29/09/2021,112.57
30/09/2021,100.33
01/10/2021,104.06
02/10/2021,40.96
03/10/2021,158.12
04/10/2021,159.73
05/10/2021,184.12
06/10/2021,302.53
07/10/2021,203.89
08/10/2021,139.49
09/10/2021,144.34
10/10/2021,167.84
11/10/2021,167.43
12/10/2021,188.24
13/10/2021,167.81
14/10/2021,116.65
15/10/2021,156.78
16/10/2021,142.16
17/10/2021,189.72
18/10/2021,153.46
19/10/2021,60.11
20/10/2021,61.50
21/10/2021,71.87
22/10/2021,139.38
23/10/2021,99.41
24/10/2021,173.65
25/10/2021,178.02
26/10/2021,143.84
27/10/2021,153.54
28/10/2021,112.97
29/10/2021,84.15
30/10/2021,61.32
31/10/2021,95.49
01/11/2021,204.11
02/11/2021,193.14
03/11/2021,172.11
04/11/2021,160.09
05/11/2021,76.76
06/11/2021,35.41
07/11/2021,177.41
08/11/2021,163.14
09/11/2021,176.26
10/11/2021,190.43
11/11/2021,166.90
12/11/2021,156.90
13/11/2021,169.30
14/11/2021,227.96
15/11/2021,237.47
16/11/2021,180.60
17/11/2021,139.90
18/11/2021,131.63
19/11/2021,110.22
20/11/2021,144.84
21/11/2021,233.17
22/11/2021,241.87
23/11/2021,273.89
24/11/2021,243.35
25/11/2021,188.38
26/11/2021,202.90
27/11/2021,201.17
28/11/2021,265.96
29/11/2021,123.84
30/11/2021,91.00
01/12/2021,195.04
02/12/2021,149.97
03/12/2021,196.26
04/12/2021,157.71
05/12/2021,265.39
06/12/2021,216.19
07/12/2021,184.06
08/12/2021,277.88
09/12/2021,239.78
10/12/2021,237.35
11/12/2021,183.12
12/12/2021,264.66
13/12/2021,295.82
14/12/2021,295.20
15/12/2021,344.30
16/12/2021,338.14
17/12/2021,259.51
18/12/2021,119.67
19/12/2021,331.37
20/12/2021,431.98
21/12/2021,416.72
22/12/2021,300.73
23/12/2021,196.21
24/12/2021,198.29
25/12/2021,172.46
26/12/2021,148.83
27/12/2021,104.23
28/12/2021,155.60
29/12/2021,73.26
30/12/2021,12.13
31/12/2021,82.58
01/01/2022,47.35
02/01/2022,76.11
03/01/2022,153.92
04/01/2022,107.87
05/01/2022,194.10
06/01/2022,167.18
07/01/2022,165.90
08/01/2022,146.56
09/01/2022,261.55
10/01/2022,255.41
11/01/2022,233.32
12/01/2022,180.16
13/01/2022,178.76
14/01/2022,216.00
15/01/2022,133.10
16/01/2022,129.31
17/01/2022,235.87
18/01/2022,172.18
19/01/2022,117.70
20/01/2022,159.27
21/01/2022,175.76
22/01/2022,193.70
23/01/2022,245.94
24/01/2022,297.29
25/01/2022,234.98
26/01/2022,120.71
27/01/2022,174.35
28/01/2022,92.13
29/01/2022,55.30
30/01/2022,195.20
31/01/2022,150.25
01/02/2022,140.22
02/02/2022,193.56
03/02/2022,132.37
04/02/2022,88.89
05/02/2022,52.78
06/02/2022,84.68
07/02/2022,137.81
08/02/2022,165.89
09/02/2022,192.82
10/02/2022,184.58
11/02/2022,143.05
12/02/2022,83.58
13/02/2022,102.22
14/02/2022,155.00
15/02/2022,117.38
16/02/2022,68.64
17/02/2022,117.63
18/02/2022,39.62
19/02/2022,67.28
20/02/2022,75.42
21/02/2022,123.24
22/02/2022,130.09
23/02/2022,123.39
24/02/2022,119.96
25/02/2022,225.43
26/02/2022,182.41
27/02/2022,208.30
28/02/2022,241.40
01/03/2022,278.78
02/03/2022,338.20
03/03/2022,358.78
04/03/2022,344.40
05/03/2022,340.80
06/03/2022,410.10
07/03/2022,487.57
08/03/2022,446.25
09/03/2022,279.15
10/03/2022,80.44
11/03/2022,124.25
12/03/2022,115.10
13/03/2022,281.44
14/03/2022,300.54
15/03/2022,245.30
16/03/2022,225.41
17/03/2022,228.90
18/03/2022,130.95
19/03/2022,49.04
20/03/2022,205.75
21/03/2022,236.49
22/03/2022,236.53
23/03/2022,238.00
24/03/2022,244.38
25/03/2022,189.55
26/03/2022,199.97
27/03/2022,221.57
28/03/2022,250.18
29/03/2022,271.03
30/03/2022,209.19
31/03/2022,160.13
01/04/2022,166.40
02/04/2022,172.89
03/04/2022,75.33
04/04/2022,183.02
05/04/2022,121.33
06/04/2022,74.15
07/04/2022,120.87
08/04/2022,59.83
09/04/2022,74.65
10/04/2022,223.62
11/04/2022,184.59
12/04/2022,222.52
13/04/2022,227.71
14/04/2022,192.96
15/04/2022,149.22
16/04/2022,108.82
17/04/2022,120.23
18/04/2022,213.00
19/04/2022,203.25
20/04/2022,199.50
21/04/2022,172.49
22/04/2022,93.31
23/04/2022,108.54
24/04/2022,223.46
25/04/2022,238.47
26/04/2022,222.21
27/04/2022,230.15
28/04/2022,228.02
29/04/2022,201.28
30/04/2022,194.74
01/05/2022,219.02
02/05/2022,218.16
03/05/2022,231.29
04/05/2022,234.49
05/05/2022,225.36
06/05/2022,201.43
07/05/2022,171.82
08/05/2022,216.81
09/05/2022,183.32
10/05/2022,159.09
11/05/2022,169.12
12/05/2022,168.79
13/05/2022,152.97
14/05/2022,149.03
15/05/2022,211.58
16/05/2022,225.75
17/05/2022,206.97
18/05/2022,210.81
19/05/2022,209.23
20/05/2022,103.36
21/05/2022,166.03
22/05/2022,188.14
23/05/2022,162.95
24/05/2022,177.50
25/05/2022,67.93
26/05/2022,46.77
27/05/2022,36.85
28/05/2022,156.34
29/05/2022,225.99
30/05/2022,210.17
31/05/2022,215.29
01/06/2022,188.87
02/06/2022,184.55
03/06/2022,162.49
04/06/2022,141.58
05/06/2022,91.33
06/06/2022,183.88
07/06/2022,190.35
08/06/2022,185.49
09/06/2022,185.75
10/06/2022,134.70
11/06/2022,116.96
12/06/2022,165.56
13/06/2022,194.98
14/06/2022,211.83
15/06/2022,201.97
16/06/2022,255.43
17/06/2022,195.40
18/06/2022,154.65
19/06/2022,267.37
20/06/2022,288.59
21/06/2022,323.34
22/06/2022,295.08
23/06/2022,274.30
24/06/2022,240.39
25/06/2022,201.67
26/06/2022,316.65
27/06/2022,331.52
28/06/2022,315.54
29/06/2022,325.48
30/06/2022,314.38
01/07/2022,218.92
02/07/2022,200.11
03/07/2022,293.89
04/07/2022,318.37
05/07/2022,303.54
06/07/2022,213.22
07/07/2022,295.92
08/07/2022,148.14
09/07/2022,115.16
10/07/2022,372.60
11/07/2022,377.66
12/07/2022,352.16
13/07/2022,367.38
14/07/2022,329.92
15/07/2022,174.81
16/07/2022,221.86
17/07/2022,396.07
18/07/2022,397.09
19/07/2022,332.70
20/07/2022,396.73
21/07/2022,377.45
22/07/2022,324.99
23/07/2022,260.63
24/07/2022,309.81
25/07/2022,316.57
26/07/2022,424.49
27/07/2022,473.25
28/07/2022,438.65
29/07/2022,380.77
30/07/2022,317.79
31/07/2022,424.62
01/08/2022,380.51
02/08/2022,384.83
03/08/2022,414.16
04/08/2022,380.31
05/08/2022,273.81
06/08/2022,214.93
07/08/2022,359.55
08/08/2022,344.87
09/08/2022,335.08
10/08/2022,368.15
11/08/2022,436.80
12/08/2022,377.75
13/08/2022,330.46
14/08/2022,426.60
15/08/2022,490.79
16/08/2022,551.95
17/08/2022,563.76
18/08/2022,515.10
19/08/2022,457.97
20/08/2022,364.13
21/08/2022,563.81
22/08/2022,605.13
23/08/2022,624.34
24/08/2022,599.83
25/08/2022,699.44
26/08/2022,607.84
27/08/2022,401.03
28/08/2022,658.41
29/08/2022,660.24
30/08/2022,604.49
31/08/2022,571.20
01/09/2022,422.25
02/09/2022,287.75
03/09/2022,242.71
04/09/2022,357.45
05/09/2022,417.27
06/09/2022,462.47
07/09/2022,443.52
08/09/2022,345.70
09/09/2022,404.32
10/09/2022,391.49
11/09/2022,408.03
12/09/2022,392.37
13/09/2022,455.81
14/09/2022,369.37
15/09/2022,201.20
16/09/2022,68.77
17/09/2022,77.93
18/09/2022,261.68
19/09/2022,363.43
20/09/2022,379.94
21/09/2022,387.89
22/09/2022,368.33
23/09/2022,351.11
24/09/2022,276.50
25/09/2022,245.93
26/09/2022,310.21
27/09/2022,386.20
28/09/2022,417.14
29/09/2022,315.49
30/09/2022,82.82
01/10/2022,114.75
02/10/2022,209.35
03/10/2022,246.31
04/10/2022,103.19
05/10/2022,100.80
06/10/2022,163.89
07/10/2022,145.34
08/10/2022,146.72
09/10/2022,162.09
10/10/2022,259.87
11/10/2022,282.54
12/10/2022,257.46
13/10/2022,260.65
14/10/2022,156.63
15/10/2022,95.86
16/10/2022,152.61
17/10/2022,183.18
18/10/2022,168.45
19/10/2022,140.22
20/10/2022,163.45
21/10/2022,139.87
22/10/2022,95.75
23/10/2022,80.62
24/10/2022,105.40
25/10/2022,121.40
26/10/2022,124.69
27/10/2022,105.52
28/10/2022,101.06
29/10/2022,117.24
30/10/2022,145.22
31/10/2022,68.86
01/11/2022,71.97
02/11/2022,103.01
03/11/2022,178.54
04/11/2022,132.29
05/11/2022,51.09
06/11/2022,76.10
07/11/2022,95.15
08/11/2022,126.72
09/11/2022,137.25
10/11/2022,125.38
11/11/2022,162.25
12/11/2022,144.88
13/11/2022,160.80
14/11/2022,177.29
15/11/2022,143.76
16/11/2022,99.90
17/11/2022,171.03
18/11/2022,198.62
19/11/2022,210.28
20/11/2022,253.82
21/11/2022,203.88
22/11/2022,177.98
23/11/2022,237.46
24/11/2022,257.93
25/11/2022,239.17
26/11/2022,146.65
27/11/2022,291.64
28/11/2022,371.64
29/11/2022,393.70
30/11/2022,394.36
01/12/2022,339.20
02/12/2022,281.92
03/12/2022,268.51
04/12/2022,341.26
05/12/2022,386.44
06/12/2022,324.83
07/12/2022,387.53
08/12/2022,411.04
09/12/2022,354.64
10/12/2022,326.77
11/12/2022,433.93
12/12/2022,444.48
13/12/2022,443.88
14/12/2022,396.96
15/12/2022,411.31
16/12/2022,268.97
17/12/2022,189.76
18/12/2022,191.93
19/12/2022,185.82
20/12/2022,214.60
21/12/2022,192.64
22/12/2022,185.89
23/12/2022,111.87
24/12/2022,106.01
25/12/2022,40.53
26/12/2022,91.73
27/12/2022,45.90
28/12/2022,13.58
29/12/2022,14.63
30/12/2022,-0.79
31/12/2022,14.91
01/01/2023,123.82
02/01/2023,145.95
03/01/2023,58.94
04/01/2023,107.46
05/01/2023,117.47
06/01/2023,88.81
07/01/2023,68.94
08/01/2023,129.29
09/01/2023,123.13
10/01/2023,84.08
11/01/2023,70.74
12/01/2023,66.64
13/01/2023,29.34
14/01/2023,9.26
15/01/2023,128.75
16/01/2023,133.57
17/01/2023,143.76
18/01/2023,148.21
19/01/2023,180.66
20/01/2023,144.39
21/01/2023,151.15
22/01/2023,202.73
23/01/2023,202.69
24/01/2023,181.74
25/01/2023,167.67
26/01/2023,168.76
27/01/2023,144.70
28/01/2023,123.59
29/01/2023,74.21
30/01/2023,117.32
31/01/2023,93.08
01/02/2023,136.15
02/02/2023,102.61
03/02/2023,146.01
04/02/2023,131.37
05/02/2023,172.96
06/02/2023,172.92
07/02/2023,152.10
08/02/2023,132.54
09/02/2023,125.92
10/02/2023,106.27
11/02/2023,136.31
12/02/2023,163.50
13/02/2023,154.49
14/02/2023,143.52
15/02/2023,136.73
16/02/2023,81.15
17/02/2023,94.67
18/02/2023,114.05
19/02/2023,61.42
20/02/2023,122.45
21/02/2023,148.65
22/02/2023,146.12
23/02/2023,118.30
24/02/2023,89.29
25/02/2023,109.82
26/02/2023,152.27
27/02/2023,148.05
28/02/2023,142.97
01/03/2023,144.31
02/03/2023,136.76
03/03/2023,107.47
04/03/2023,121.79
05/03/2023,150.67
06/03/2023,106.87
07/03/2023,138.89
08/03/2023,127.20
09/03/2023,115.61
10/03/2023,98.61
11/03/2023,95.53
12/03/2023,37.14
13/03/2023,71.48
14/03/2023,127.72
15/03/2023,105.57
16/03/2023,92.35
17/03/2023,109.34
18/03/2023,111.99
19/03/2023,125.17
20/03/2023,115.05
21/03/2023,80.18
22/03/2023,74.71
23/03/2023,53.12
24/03/2023,14.67
25/03/2023,67.69
26/03/2023,92.32
27/03/2023,113.15
28/03/2023,116.54
29/03/2023,81.44
30/03/2023,97.59
31/03/2023,55.77
01/04/2023,67.33
02/04/2023,114.80
03/04/2023,132.07
04/04/2023,140.97
05/04/2023,124.28
06/04/2023,108.63
07/04/2023,116.89
08/04/2023,105.05
09/04/2023,39.97
10/04/2023,59.99
11/04/2023,107.69
12/04/2023,108.41
13/04/2023,128.80
14/04/2023,106.80
15/04/2023,110.10
16/04/2023,124.24
17/04/2023,108.23
18/04/2023,87.52
19/04/2023,111.71
20/04/2023,89.48
21/04/2023,84.47
22/04/2023,85.80
23/04/2023,104.60
24/04/2023,101.00
25/04/2023,110.72
26/04/2023,112.09
27/04/2023,106.00
28/04/2023,100.65
29/04/2023,68.29
30/04/2023,87.55
01/05/2023,106.10
02/05/2023,107.80
03/05/2023,97.50
04/05/2023,96.05
05/05/2023,89.52
06/05/2023,66.98
07/05/2023,96.37
08/05/2023,94.64
09/05/2023,107.89
10/05/2023,116.14
11/05/2023,100.51
12/05/2023,78.35
13/05/2023,72.00
14/05/2023,113.84
15/05/2023,79.30
16/05/2023,78.58
17/05/2023,86.73
18/05/2023,87.28
19/05/2023,46.81
20/05/2023,28.46
21/05/2023,97.33
22/05/2023,72.79
23/05/2023,102.27
24/05/2023,81.65
25/05/2023,69.98
26/05/2023,62.67
27/05/2023,26.55
28/05/2023,21.45
29/05/2023,87.74
30/05/2023,72.32
31/05/2023,72.90
01/06/2023,81.02
02/06/2023,56.37
03/06/2023,49.67
04/06/2023,90.76
05/06/2023,98.14
06/06/2023,100.93
07/06/2023,84.52
08/06/2023,86.68
09/06/2023,55.13
10/06/2023,40.75
11/06/2023,96.40
12/06/2023,90.03
13/06/2023,102.94
14/06/2023,120.31
15/06/2023,127.52
16/06/2023,104.54
17/06/2023,93.02
18/06/2023,116.97
19/06/2023,121.15
20/06/2023,123.47
21/06/2023,125.71
22/06/2023,106.41
23/06/2023,81.82
24/06/2023,75.48
25/06/2023,97.49
26/06/2023,101.95
27/06/2023,112.52
28/06/2023,118.08
29/06/2023,110.03
30/06/2023,66.41
01/07/2023,-53.87
02/07/2023,53.22
03/07/2023,85.12
04/07/2023,69.80
05/07/2023,107.20
06/07/2023,102.97
07/07/2023,82.19
08/07/2023,89.33
09/07/2023,113.99
10/07/2023,105.96
11/07/2023,87.51
12/07/2023,97.71
13/07/2023,96.97
14/07/2023,33.32
15/07/2023,14.53
16/07/2023,81.92
17/07/2023,106.46
18/07/2023,97.32
19/07/2023,96.51
20/07/2023,104.40
21/07/2023,76.73
22/07/2023,30.92
23/07/2023,90.53
24/07/2023,104.15
25/07/2023,95.24
26/07/2023,93.91
27/07/2023,95.92
28/07/2023,76.68
29/07/2023,31.75
30/07/2023,70.97
31/07/2023,79.43
01/08/2023,68.29
02/08/2023,45.41
03/08/2023,98.59
04/08/2023,90.31
05/08/2023,57.91
06/08/2023,19.44
07/08/2023,12.06
08/08/2023,88.35
09/08/2023,102.17
10/08/2023,100.44
11/08/2023,80.14
12/08/2023,65.21
13/08/2023,103.37
14/08/2023,93.56
15/08/2023,110.81
16/08/2023,111.36
17/08/2023,108.99
18/08/2023,84.79
19/08/2023,90.12
20/08/2023,121.11
21/08/2023,123.15
22/08/2023,146.55
23/08/2023,146.95
24/08/2023,116.26
25/08/2023,96.52
26/08/2023,101.90
27/08/2023,118.67
28/08/2023,122.90
29/08/2023,114.93
30/08/2023,104.30
31/08/2023,108.57
01/09/2023,95.13
02/09/2023,82.65
03/09/2023,108.45
04/09/2023,103.54
05/09/2023,105.62
06/09/2023,100.99
07/09/2023,108.23
08/09/2023,91.51
09/09/2023,85.30
10/09/2023,152.87
11/09/2023,131.45
12/09/2023,109.94
13/09/2023,120.47
14/09/2023,108.19
15/09/2023,95.20
16/09/2023,87.62
17/09/2023,95.30
18/09/2023,37.52
19/09/2023,49.46
20/09/2023,103.06
21/09/2023,103.98
22/09/2023,99.52
23/09/2023,68.82
24/09/2023,105.80
25/09/2023,128.77
26/09/2023,124.48
27/09/2023,112.52
28/09/2023,105.27
29/09/2023,91.50
30/09/2023,74.04
01/10/2023,118.15
02/10/2023,22.96
03/10/2023,69.49
04/10/2023,101.61
