Date delivery,Date delivery,price,ARIMA_fitted,ARIMA_residuals
2022-12-21,2022-12-21,214.6,252.59912880617344,-37.999128806173445
2022-12-22,2022-12-22,192.64,243.18623316837832,-50.546233168378336
2022-12-23,2022-12-23,185.89,189.40586882872378,-3.5158688287237965
2022-12-24,2022-12-24,111.87,173.10116360920952,-61.23116360920952
2022-12-25,2022-12-25,106.01,122.94763191841402,-16.937631918414013
2022-12-26,2022-12-26,40.53,147.11308724995064,-106.58308724995064
2022-12-27,2022-12-27,91.73,106.04168419084374,-14.311684190843735
2022-12-28,2022-12-28,45.9,145.7520140445901,-99.8520140445901
2022-12-29,2022-12-29,13.58,72.67592913975899,-59.095929139758994
2022-12-30,2022-12-30,14.63,31.23926156277544,-16.609261562775437
2022-12-31,2022-12-31,-0.79,9.47887268002903,-10.26887268002903
2023-01-01,2023-01-01,14.91,0.7205763671495511,14.189423632850449
2023-01-02,2023-01-02,123.82,32.57845028082467,91.24154971917532
2023-01-03,2023-01-03,145.95,124.51355753015503,21.436442469844962
2023-01-04,2023-01-04,58.94,132.1219879486872,-73.18198794868721
2023-01-05,2023-01-05,107.46,63.032796666482454,44.42720333351754
2023-01-06,2023-01-06,117.47,86.80850909434392,30.66149090565608
2023-01-07,2023-01-07,88.81,72.16997670183551,16.640023298164493
2023-01-08,2023-01-08,68.94,72.38209599515173,-3.442095995151732
2023-01-09,2023-01-09,129.29,85.23163892222854,44.05836107777145
2023-01-10,2023-01-10,123.13,146.57343885742267,-23.443438857422677
2023-01-11,2023-01-11,84.08,132.53564003010172,-48.45564003010172
2023-01-12,2023-01-12,70.74,93.57101017500412,-22.831010175004124
2023-01-13,2023-01-13,66.64,63.41782084423764,3.222179155762362
2023-01-14,2023-01-14,29.34,49.57901868324777,-20.239018683247767
2023-01-15,2023-01-15,9.26,32.85059324720739,-23.590593247207394
2023-01-16,2023-01-16,128.75,42.19910988375137,86.55089011624864
2023-01-17,2023-01-17,133.57,139.70765510256973,-6.137655102569738
2023-01-18,2023-01-18,143.76,125.08534061473762,18.674659385262373
2023-01-19,2023-01-19,148.21,127.92868318068352,20.281316819316487
2023-01-20,2023-01-20,180.66,108.86988633402603,71.79011366597396
2023-01-21,2023-01-21,144.39,131.93969424510288,12.450305754897101
2023-01-22,2023-01-22,151.15,119.7246504019808,31.42534959801921
2023-01-23,2023-01-23,202.73,159.7142873563764,43.0157126436236
2023-01-24,2023-01-24,202.69,209.5406822038736,-6.850682203873589
2023-01-25,2023-01-25,181.74,205.25385245415586,-23.513852454155852
2023-01-26,2023-01-26,167.67,177.92619701095992,-10.256197010959937
2023-01-27,2023-01-27,168.76,149.8077482549391,18.95225174506089
2023-01-28,2023-01-28,144.7,145.2006091389028,-0.5006091389028029
2023-01-29,2023-01-29,123.59,140.16734383756958,-16.577343837569572
2023-01-30,2023-01-30,74.21,149.6841480555824,-75.4741480555824
2023-01-31,2023-01-31,117.32,125.47914862134253,-8.159148621342538
2023-02-01,2023-02-01,93.08,152.31867333071966,-59.238673330719664
2023-02-02,2023-02-02,136.15,101.37626815024157,34.773731849758434
2023-02-03,2023-02-03,102.61,118.75823607492663,-16.14823607492663
